x1,x2,y,a
-0.8106183118516086,-0.5017934291896802,0,1
-6.071146189147004,0.6812536502293872,1,2
5.195319970662767,-5.1439537032575124,0,2
0.6453715412862415,0.7291929249700149,0,0
-4.967242013192263,-0.1056611523034574,1,2
-0.031475814671746,0.39140975988731336,1,0
-0.500703927623506,-0.7327026728819777,0,1
-6.520048070248237,0.9371316824975093,1,2
0.8999148311505621,0.6817779572440481,0,1
-5.799562652791547,-0.6995946231322456,1,2
1.8769853069806266,-3.676642206681904,0,2
0.3375097317323772,-0.572541565245074,1,1
-4.340471232493352,1.678208681928649,1,2
-0.30182279155556124,1.0471193539185149,0,1
-0.12252025356256892,0.8572505100016337,0,1
0.9838099860400683,0.10644104153308886,0,1
0.8161444392274427,0.866507849335847,0,1
-3.6247807819562263,0.08447604820967869,1,2
2.880392034638745,-4.352333888966243,0,2
-6.384254625438481,1.97359458342993,1,2
-1.008134944716675,0.32989534973481405,0,1
0.05965071925072932,-0.4874772863782766,1,1
0.28197612610715134,-0.9905810562116102,0,1
0.5728015470620593,-0.7442968245667685,0,1
3.2364609155847957,-5.055485027455504,0,2
-0.9666995032455047,-0.3131896591030775,0,1
-0.4320019954224457,0.02089231929668192,1,1
5.19400899892524,-5.697426299940924,0,2
4.071809296970172,-3.7359820037947387,0,2
-6.159960933507182,-0.0751268881571483,1,2
-0.3517552268307894,-0.32209824988264063,1,1
-5.231742802857818,2.102408124986443,1,2
3.399394847742718,-6.720289086871726,0,2
2.3588551108960223,-6.071102221918649,0,2
-4.988072605778954,-0.8422044315927253,1,2
0.46213623335324205,-0.8657816646515738,0,1
-5.879728597056238,2.4611821801993674,1,2
-0.4558716073648486,0.46417596993761456,1,1
4.399647459553418,-5.388643748754766,0,2
0.014500531432378894,-0.5266899541281717,1,1
4.397822831402877,-5.108368285235691,0,2
-4.776624713844688,-0.7314042304801591,1,2
-5.306651507615115,0.6330646667517363,1,2
0.10596544187998308,0.3503471355200656,1,1
0.11768549094286447,0.5535082726933337,1,1
3.9230764610433604,-4.483875604189977,0,2
-0.42755342404782437,-0.1250602340172366,1,1
-0.41780873826123915,-0.48299956830295854,1,1
-0.3893549287209776,0.3351334788917275,1,1
-0.006285679782269016,-1.0951241817826962,0,1
-5.866730462607398,-1.0882527654318421,1,2
0.9591297905494457,0.10658615750306497,0,1
4.355530351647542,-5.882623045008376,0,2
-0.21256356405070445,-0.4169685891423557,1,1
-0.37800118468235416,-0.8107201653247085,0,1
3.2469327777572516,-5.9692657163703675,0,2
0.6879469108593863,-0.848171109570165,0,1
-0.1054086893983167,-0.5953096459181761,1,1
-5.223161225287229,0.15805569379085194,1,2
5.26001448831788,-4.060816732720401,0,2
3.175181549233041,-5.538983312739454,0,2
-0.5317096632264314,0.11825188502622395,1,1
-0.2554206979232681,0.5575326179217007,1,1
-5.199596679007046,0.6953932360543107,1,2
0.04220190548864297,-0.9433813877999356,0,1
-0.37379150217002705,0.4540574110129757,1,1
0.800161543699368,-0.34470746968297145,0,1
-0.38494222250957255,-0.08034146530324714,1,1
0.061965174069822285,0.42576174251320675,1,1
4.817149780530696,-5.451483603817755,0,2
3.7609572803267595,-4.033186362851916,0,2
0.2172975117084804,-0.0986023571879109,1,0
1.0625219497143799,-0.39226766705702387,1,0
-6.543383933692932,1.1871845484832724,1,2
-5.5942112480516,1.2991203237230895,1,2
2.7821465707169972,-2.757046858785879,0,2
4.403731009829032,-4.841137232518884,0,2
4.510973514818422,-4.511628212910282,0,2
-0.42923131769233924,0.23118646112261,1,1
4.657919112792366,-4.375973106859124,0,2
0.2503186537566263,-0.4425728847163158,1,1
0.4966180940654233,-0.7606630437529882,0,1
1.0071457771238157,0.22038785691733698,0,1
-5.932520941599831,1.0735349953902422,1,2
-0.3014186654533943,-0.5447002231989345,1,1
-0.729512700820165,0.7141159300299864,0,1
-5.778683518773678,0.2956199012443983,1,2
0.3239064015134508,0.32830748623362443,1,1
2.6235978456155924,-5.160042288714449,0,2
-4.676067706804293,1.2993685697705173,1,2
0.12680190413919454,-0.6535136862560214,1,1
2.142856859278227,-4.429607799008839,0,2
-4.694235068397338,2.372064561772831,1,2
-0.40535844873196963,0.18055691549311875,1,1
0.356683724494843,0.3698768680381946,1,1
-5.893630773324907,0.8798796071233732,1,2
-5.973536062930012,1.3079214597645046,1,2
2.909728641035393,-4.109271005590743,0,2
-5.868219084015365,0.5568665565944579,1,2
0.08408600583399414,0.4741410560666574,1,1
-0.446531392154127,0.47051783915228657,1,1
-0.3488904134948423,0.5298135264405883,1,1
-3.0915824746906884,0.9142000899027461,1,2
-0.3659228161908375,-0.6049461380437594,1,1
0.6470445660993247,-0.7724375871557829,0,1
-8.393193773083915,2.0615579445705734,1,2
-0.972490768338362,0.497812970456999,0,1
3.683786046008461,-4.229104737855794,0,2
4.611418488790642,-3.980656733705872,0,2
-0.47561742229161347,-0.15027685094074905,1,1
-0.5307833836608331,0.7173940648352045,0,0
-5.183754213501951,1.8374404263139743,1,2
-0.8145684731054808,-0.34646836833534,0,1
-4.857000690535899,1.6662639731555662,1,2
0.4364444877688066,0.3157700662237425,1,1
4.735365823579387,-3.324382439180755,0,2
0.44176276649485013,0.6297025714115324,0,1
3.7893149917685665,-5.138968196852097,0,2
-5.234308797144882,1.3490509030538247,1,2
5.504884647799638,-3.9466500244435663,0,2
0.8870584155714567,0.600330325758131,0,1
-6.011389271487106,2.0916783280943196,1,2
-0.2573414004418867,-1.0681451474607018,0,1
-0.36698158452852736,1.0061803930963042,0,1
0.939366364119826,0.1734291509994606,0,1
-6.124026894643087,1.9837971774746663,1,2
0.04027813681690735,0.4264705967266381,1,1
-0.5560076793062674,-0.6461593651871028,0,1
0.7949855706051921,0.6083115761597813,0,1
0.1444362288545629,0.5128939548981978,1,1
-5.943071550582091,0.10288018503670393,1,2
3.6051483637167054,-4.586964445008517,0,2
0.4462972861261176,0.3915162809812615,1,1
-0.18968870229953597,0.4845805049393869,1,1
0.3206517580026632,-0.051088837151357744,1,1
-0.7154896278815777,-0.7957218694009169,0,1
5.060827320023001,-4.371378852913022,0,2
6.489233942589703,-4.242310736930406,0,2
1.0482550454846162,-0.0011797208913375198,0,1
0.12547372341272073,0.9653871572041559,0,0
-5.786105261538638,2.1921423409499328,1,2
-0.23855396554628527,-0.8976748550882301,0,1
0.8298594107959218,0.37123520198526055,0,1
-0.21206414478366947,-1.018821407718956,0,1
-0.43275608077131156,-0.3488386474220479,1,1
-0.5519541926856133,0.15555662348730948,1,1
0.17719283305772143,0.4830820770904131,1,1
-0.4379939362149964,-0.20576031966910985,1,1
0.1989502125407346,-0.3735295300912685,1,1
4.641648347427751,-1.6789093737230965,0,2
-7.085924490132962,1.1889660075599753,1,2
-6.27067026891309,-0.24978197048652495,1,2
-0.9971708946308457,0.6323916058275649,0,1
0.33077207128754843,-0.3914218824249357,1,1
-6.532918189291047,1.8021402358475829,1,2
4.889090083304743,-3.448042901967562,0,2
-0.23703613652978495,-0.9982212725135857,0,1
0.40304634087681024,0.3978873663005013,1,1
-7.150857658747606,0.36546411504773024,1,2
4.089928133436951,-3.457452691382222,0,2
5.412422886722534,-3.5562239092885024,0,2
-3.8414402952682893,2.19155372282355,1,2
-4.909344533376953,1.5801698520896923,1,2
0.09967497600661661,0.35881538578514494,1,0
-6.580738138105559,0.4218586568453937,1,2
3.67834625674519,-3.5043679053195027,0,2
-7.127276353637875,0.31113987323884584,1,2
-0.85313858915926,-0.021359827114192844,0,1
-4.465080962996154,2.7123322129540686,1,2
-0.6382139003530494,0.5661127734778149,0,1
0.13736946111430554,-0.36471747875235794,1,1
-0.1033242472690003,-0.44772834319771176,1,1
0.6065918017872239,0.5637084006657734,0,1
-5.27378195378658,1.8533678897112917,1,2
0.5155957498308443,-0.10842213191750072,1,1
-0.1918558927691555,-0.49675127519781037,1,1
0.2044532240538523,0.15370711371688234,1,1
0.9348470791131702,-0.49901245142254796,0,1
3.5982554136747606,-2.774632395182976,0,2
-0.22651015765672355,1.148401087695689,0,0
-5.9076747075659695,1.3763045182650375,1,2
4.02081202047129,-4.779544589262086,0,2
-6.222446030605765,-0.2439807423066016,1,2
0.9797221751345043,0.43909386670091494,0,1
-1.0515390289040172,-0.06604529914887078,0,1
0.29069122898157107,0.31467545022946314,1,1
-5.196971761537059,0.31219278528490535,1,2
-0.053683899473438296,0.9796336024116331,0,1
4.514701742049518,-5.424738709669619,0,2
-5.4486658380028015,0.6439083523622657,1,2
-0.40204434404252265,-0.1878601496417431,1,1
-0.21835104073606842,0.6312470799182602,1,1
0.420626548830571,-1.0329675853016573,0,1
4.485932416867277,-4.489293423268037,0,2
-7.221380607316397,0.7471765022114718,1,2
-4.817667163892297,0.9836424118116467,1,2
-0.5042757841746222,-0.3418663827135735,1,1
-4.8588014213295985,-0.3197433029075212,1,2
3.7321473435529473,-6.319309716487835,0,2
-6.454575614536816,1.336158835080359,1,2
0.26769485507189184,-0.31313986657086573,1,1
0.15834214747937533,0.460205707253083,1,1
0.27962044626488913,1.1135979845041124,0,1
-6.191048792992271,1.0075838463161675,1,2
2.2278876172095403,-4.515778319196017,0,2
-0.047659735894698116,-0.5099880786021633,1,1
-0.5388542213302231,0.44727893737109914,1,1
4.243655706464099,-5.603478760932867,0,2
-0.5049616126861417,0.17014529522399965,1,1
3.6572072462698393,-5.43734296252594,0,2
1.675265182773366,0.055584547514001825,1,0
2.8408751564683032,-3.7087090943245355,0,2
-0.11250811451416778,-0.4837067598729992,1,1
0.42064739892539704,0.11937750147192563,1,1
1.0372345330834385,0.13752981568394504,0,1
-0.8755497777436205,-0.09048253815980709,0,1
-6.598658965500968,0.36745343720003987,1,2
-0.08305783414935257,0.5485854942207775,1,1
1.1255237374724218,-0.06888689838469216,0,0
3.008737169343866,-4.108978958568979,0,2
-5.175350215678202,0.38823344424142925,1,2
-5.080706095823927,0.6213984072439193,1,2
-5.202596270191637,-0.009233035763126063,1,2
-0.3904267214902765,0.04903974343442044,1,1
-5.667287463493182,1.239990983995594,1,2
0.5778945699516275,0.67999964017458,0,1
-0.43520098712293853,-0.056429228180106455,1,1
-4.995420455080916,0.7417420062569513,1,2
0.3781463856480055,0.2255602738876482,1,1
-0.37430246606375706,0.9935351861584086,0,1
0.41349340057867634,0.8476307042079629,0,0
-8.303818284519213,0.8702119299161274,1,2
-5.598953330809054,0.2207333953001428,1,2
4.45739418593644,-2.8561705326240796,0,2
0.30521882945290274,0.858931080423166,0,1
-5.46638007525407,0.5217121120453633,1,2
1.026922946516248,-0.4395118873119964,0,1
4.300908393756999,-4.435818507950911,0,2
-0.4020413799496726,-0.2523485296915133,1,1
-0.3243581739839103,-0.5141109452114454,1,1
-0.3307371537955164,-0.4122347920924766,1,1
-5.095265434344861,-0.4887181324924583,1,2
0.8855210133193444,0.6740316509425512,0,1
2.275685872989591,-3.023877354136416,0,2
-0.3476407820819939,0.3410910944232302,1,1
0.3487515057983235,0.0781121410182711,1,0
3.9880711504071424,-3.212790612581504,0,2
6.1800597429880995,-4.848171387849841,0,2
-0.16369091665170796,-0.5351401689194039,1,1
-0.44391358663942526,-0.15411944436038208,1,1
-0.7548119375073745,0.5694496455174313,0,1
2.731082567256445,-4.077689227433779,0,2
0.44310015228671273,0.15364688232520946,1,1
-5.678381417869789,1.2122739704134133,1,2
-5.548647916836847,1.1913909994916159,1,2
-0.7243836792355648,0.536977791542208,0,1
-5.589357109170163,1.7686679693004996,1,2
-0.08123369849592736,0.5157081857956323,1,1
3.967830788604925,-5.225711927186488,0,2
-6.2201350268335736,0.3460325791349774,1,2
-0.6473038963157633,0.6428472121132238,0,0
0.12028447034503176,-0.49216460627273473,1,1
-0.22115690237049973,-0.4988359332450524,1,1
0.09396835738858067,-0.6585381199033999,1,1
0.9688537783732536,0.5300607711984552,0,1
-4.528870308307955,1.3328352769714018,1,2
-0.14741976704784748,-0.5871212099006685,1,1
0.7124074339737952,-0.42918655444694925,0,1
5.042785389993112,-4.13422327282525,0,2
3.169548623364569,-4.931594386812904,0,2
-0.06641718357658287,0.533677211057223,1,1
3.9207232452156466,-3.300400318522801,0,2
-0.412227819673692,0.908377179398742,0,1
-5.016479512324491,1.450538767480804,1,2
-4.203234385844304,0.8616331594812063,1,2
-0.15662544388083122,-0.40687840363582806,1,1
-0.6211890820825481,0.2175349268912784,1,1
-5.338743430756208,2.2086270284118097,1,2
0.25779723788079756,0.16103923271228385,1,1
0.017252306118220984,-0.5247701673266267,1,1
-5.636444563357265,-0.6654557864550183,1,2
0.4693798902740562,0.004997630253493646,1,1
-5.763203325821803,0.39403460342296914,1,2
-0.3964878700616105,-0.9369910974198031,0,1
0.6284173980311665,-0.8290128995871882,0,1
3.0918669891321793,-5.883176061709814,0,2
3.19024143760145,-3.9899990200890434,0,2
0.2067968708592746,0.8690565081418444,0,1
-5.118033593022541,1.3720653111179835,1,2
3.1117154123784845,-5.623570861729651,0,2
0.4795366773016987,0.1338306113464109,1,1
-5.810929901920914,1.6532783180316044,1,2
-4.539906357416989,0.20429495946630583,1,2
-3.8215667439804193,2.178651412482152,1,2
1.6879242627591269,-0.09810349635104863,1,0
-6.494884351715241,-1.611627105630554,1,2
5.149462226195512,-4.693558586292188,0,2
-7.615086008382828,1.1714900630275287,1,2
2.600304882785072,-3.99917958896954,0,2
0.3915159945547656,0.7806111716965431,0,1
3.4537359440507935,-5.249150138077861,0,2
0.5195980711413527,-1.029970924269131,0,1
5.060535617263222,-4.142135628507712,0,2
-0.4218798066997124,-0.1333275411917419,1,1
-1.1235122613165844,0.008876532411105864,0,0
4.095340686431409,-2.675305649975483,0,2
-0.8203148571899115,0.7124767801436533,0,0
0.4905822007668582,0.9257814862251776,0,1
-0.7371206770334607,0.5143669983754925,0,1
-0.3157499933380288,-0.6361435606971684,1,1
4.27202169332646,-4.403650864702046,0,2
-0.20413731712689892,-1.0341300263838524,0,1
-0.44720855766358364,-0.4472222176112085,1,1
0.2815316079491059,0.3163993386818218,1,1
0.5326860071033538,-0.17995422267181183,1,1
-7.825835037168186,1.2672322457283376,1,2
3.1059523059715666,-4.146998346834442,0,2
-0.5219234645872295,-0.8417702708264212,0,1
-7.011735930165074,2.0604919820189855,1,2
-0.9882345177581959,-0.2930757939657994,0,1
0.9923542944963429,0.376870652635648,0,1
0.7666441403185065,0.7490851334424976,0,1
1.0196807888054478,0.6678730357920829,0,1
-0.879360745528921,-0.29137718371317844,0,1
0.39165868510300533,0.8558490744246786,0,1
-0.4115658326015881,0.2866571410643965,1,1
4.180847896000826,-4.972011516097914,0,2
-5.841936987294872,1.7085323984606866,1,2
0.22798715106320927,0.7871090645170183,0,1
-0.3332005576994319,-0.4128654201135865,1,1
3.240835179493678,-5.361982072245493,0,2
1.636006209499161,-0.18266105518768955,1,0
0.17559130836256365,-0.3273979384721384,1,1
3.921127197289379,-5.076552455189544,0,2
0.3471251341581431,-0.22323810905905622,1,1
0.5028453037239168,-0.882714354060179,0,1
3.51562683057717,-3.6012499079894336,0,2
-0.9287304101493351,-0.6495861133851925,0,1
0.4657533712893162,0.0726590976538392,1,1
0.0207280152012273,1.0883412306972189,0,1
2.7066467522084467,-4.670524152773568,0,2
3.6825679350161566,-4.208424968466433,0,2
-0.14098928250393397,-0.5138188999319497,1,1
0.45513162887162595,0.1625532838945815,1,1
-4.482853422707579,0.4772175211177586,1,2
0.4756670803758553,-0.15316114112561932,1,1
-0.6590917702111162,-0.8278777741630712,0,1
4.0634105047038975,-3.5727392269488076,0,2
4.424564600743219,-4.791453691703482,0,2
-3.988565912803815,0.5024353711736942,1,2
0.8399068663754501,0.6548466335299367,0,1
-5.24225613791468,0.45760963609681626,1,2
3.4568531199322337,-3.056644387277884,0,2
-4.969391381771259,2.53500049608318,1,2
0.09806931987961824,-0.293105520157112,1,1
-0.03691753722778004,0.4804891529787411,1,1
-5.5475004393490135,1.3055862658165893,1,2
-4.595264675995765,1.5961358961103098,1,2
-0.9178855126966047,0.21938031705615146,0,1
-0.37428570572685416,-0.8043843650844363,0,1
-0.6662577616711138,0.9061184374284037,0,0
4.130043720676429,-5.130414816772972,0,2
-6.473587964787889,1.2715607565542908,1,2
1.2661085110110584,-0.5068236110917834,1,0
0.46945356195376026,-0.4799868434485285,1,1
1.0058299728097615,-0.03508873381568339,0,1
0.13364869317709377,-0.4033297738490836,1,1
0.1227887870787244,0.8649236009197541,0,0
3.530759787223332,-4.1667601917018455,0,2
-6.4319156833384605,1.6273424749083785,1,2
0.02117837280114706,-0.865970402356266,0,1
-4.152094919017259,-0.4639180461716077,1,2
-4.719505233442098,0.17558033525631855,1,2
1.7624443839519282,-0.013366243623926265,1,0
-5.912485599535632,0.13638432477489093,1,2
-5.984276534332066,1.8738127514867284,1,2
-0.3059877888105127,0.2587283180825558,1,1
4.711824116061674,-4.43357302822171,0,2
-5.990062870587981,0.7811303131588089,1,2
5.650304031767307,-5.845653347823768,0,2
0.08679560611728632,0.4635484401545009,1,1
0.9181626160679537,0.4076020535796099,0,0
3.927509020231462,-3.6452650169830783,0,2
-0.1385772342417214,0.5173762173944614,1,1
0.6154683887048362,0.2503048785270163,1,1
-0.019329155102762466,1.1117500761237613,0,1
4.008610726047845,-4.551609874514764,0,2
2.3683532005198686,-6.202800191756763,0,2
-0.39326161411977895,-0.05717763581415919,1,1
-4.4844118505754285,0.898620807074828,1,2
-0.740357936463335,0.2986351959208148,0,1
1.96901395811952,0.17228000465327994,1,0
-5.323937624798271,1.0518719284137654,1,2
0.9268635829989685,-0.36673655083557893,0,1
-0.44483030029493253,0.04824193446148238,1,1
-6.142749078058025,1.3725089551305323,1,2
-4.955994444395672,0.733199680570791,1,2
-0.41907413413735084,0.17848339152656534,1,1
1.0101311155949249,-0.4162507457474654,0,1
0.6505739443118409,0.7592377676943034,0,1
4.80434604106054,-3.9249417189209383,0,2
2.879164721699142,-3.7093332335384144,0,2
-0.5289582640891055,0.16192525915692682,1,1
-5.776565977548799,0.2664244006748918,1,2
-6.049621236969505,0.559721349697922,1,2
0.2714685627494975,0.3686750127621852,1,1
-4.943447567965952,1.6540394779936483,1,2
-5.82978231236839,2.684057711538475,1,2
0.14349268467657678,-0.9009835204274065,0,1
0.39619820706974085,0.2540040178113663,1,1
1.1920431443938866,-0.020516571385214996,0,1
4.565326417601821,-3.992610271178855,0,2
0.4141470357286025,-0.5935866336556248,0,1
-0.4395747331158677,-0.2196634585212195,1,1
-0.5613945350698957,0.8622506175668939,0,1
-0.6295564046183459,0.6756072126401245,0,1
-0.1872978712291291,-0.88773715749771,0,1
0.8877547762740615,0.38926481549083053,0,0
0.8169488076292102,0.3594665635688796,0,1
0.545863824494674,-0.8439266191712927,0,1
-1.0099046352124648,0.17921356092688223,0,1
0.2655614460717233,-0.8419262849154623,0,1
0.22044247778034498,0.24776255398434077,1,1
4.402158569406767,-3.627058400025409,0,2
-0.2281287821158793,-0.3879142059562689,1,1
0.7623283833043262,-4.99120229901764,0,2
-4.869900923585625,2.2659303709590293,1,2
5.148369574089658,-3.8570337040040497,0,2
-5.938609488240996,1.2611391393361158,1,2
4.022844541419383,-2.81762403276399,0,2
-6.850208432043033,2.2517485298618816,1,2
3.6841803702720375,-4.638853232857624,0,2
1.8062833619147907,-3.2374862100997106,0,2
-0.5713406446931679,-0.186419950325472,1,1
-5.234250188780502,1.490610845780268,1,2
4.571438401229064,-6.25510123251286,0,2
0.2776271522747382,0.9347429419188841,0,1
3.509742970347124,-3.642450169398889,0,2
-4.909196321145361,-1.1331462644422228,1,2
0.09103819111784628,-0.06146457595855287,1,0
-4.987037056339816,0.6395998442880638,1,2
4.997544099286314,-3.933955320014845,0,2
-0.3412188847504967,1.0243028977285948,0,1
-5.868910542073844,-0.873767145979222,1,2
0.18737805730073398,-1.004512265433764,0,1
-4.560964472397665,1.7237855362457655,1,2
-0.5365966924973447,-0.1086831418519803,1,1
3.380741583771034,-6.834267905060269,0,2
-0.7908400224139176,-0.2961110765249276,0,1
2.8892208309777505,-2.558178619907908,0,2
-0.49845357239777943,0.9705915567400598,0,1
-4.152047232212081,0.9581949269642557,1,2
-0.664070765551702,-0.06909239547107345,1,1
-0.42140182822924055,-0.2824362450706613,1,1
0.1920410010234397,-1.0720213546312718,0,1
-5.010705715241115,1.2662983339432674,1,2
-5.657115221738906,0.8250793533802347,1,2
4.7012303475179955,-5.420165340533911,0,2
0.8751598915201544,-0.5401360613479065,0,1
4.690333105085562,-3.953744453135516,0,2
-0.46705545219857986,0.14628653666944788,1,1
3.389993592478698,-3.381842454385234,0,2
-6.093446328715663,1.5441820121740695,1,2
-0.26968432618799676,0.5539737356763722,1,1
0.12214983180294914,0.9796305240499822,0,1
0.41633465707562,-0.039516082908804595,1,1
-1.080493420863355,-0.25835401301597377,0,1
5.888479064464374,-5.360890980351993,0,2
-0.4737633246323665,-0.5930063739494696,0,1
0.1599242434073906,0.589539837685654,1,1
-0.5020795432765587,-0.5247252915155054,1,1
1.2003603588179141,-0.11960656791630866,0,1
-0.3069232605023199,0.334697572624443,1,1
0.7392313823541148,0.44462472507292,0,1
-0.2716957618789465,-0.8120554384895555,0,1
-0.8412403214712305,-0.0440001654944826,0,1
0.11684812604122066,0.6127914510058562,1,1
0.3217398496570067,-1.0596727431003807,0,1
-5.2757133527075855,0.6996436794902974,1,2
3.4106798604182327,-4.339611849574718,0,2
1.088227374060099,0.006958495929480807,0,1
4.719211746691531,-5.284722102227587,0,2
-0.42887979158017875,0.870782964303116,0,1
-6.791038159718024,1.5759926507725472,1,2
-7.287999253886867,1.2193895098865766,1,2
-4.8121466399843555,1.1647968453640722,1,2
-5.396255619491878,1.6857367774034868,1,2
-5.665318148673699,0.5683659713741253,1,2
-5.247601330826644,2.045179208101342,1,2
-5.463281645847088,-0.15551402711292517,1,2
4.306303826394863,-5.395908902137984,0,2
-0.8967971436706117,0.28167316924416047,0,1
3.602866065338509,-4.173152565982131,0,2
3.0293751421480715,-5.208215304867135,0,2
4.836488907757533,-5.70589400121838,0,2
4.128965823045746,-4.403331074223403,0,2
3.3886953745847297,-4.04619603364904,0,2
0.5659638059114496,0.38366848713514773,1,1
-4.139697219061318,1.023140541785049,1,2
-0.05361851694875549,-0.3953747892985712,1,1
-7.120480353490862,-0.3077038851919329,1,2
2.715998931009585,-5.603701086046351,0,2
6.261445708166889,-3.9320890603803393,0,2
3.250497560335178,-4.3719222699293026,0,2
-0.5033995715824555,-0.6600445887322397,0,1
-0.8367633989752359,0.23609494596551328,0,0
-4.351269183612132,1.2072525273997117,1,2
-4.592915419885488,0.03148490811685423,1,2
-6.947299240756576,2.012545954447651,1,2
0.017056307276767775,0.539944919558913,1,1
-6.698389574536272,1.8043051118428246,1,2
-5.230933957177031,2.5272180033145557,1,2
-0.42798062067336134,0.17705564967797183,1,1
4.889214161950963,-4.591463887511841,0,2
0.02446350623894982,1.1154645435825412,0,1
3.9019253352676615,-4.3753048837860105,0,2
5.4532357291570355,-4.960439243992201,0,2
-0.652933936837356,0.7058477657094663,0,1
0.8846650239166237,0.36774464990885425,0,1
3.3053588617173673,-2.4727769775898096,0,2
0.4262788708446731,-0.2935674054718037,1,1
-0.3752513627484655,-0.3644586900220183,1,1
0.5954415454912388,0.20435318395649552,1,1
-3.5082373655606442,0.786625434363706,1,2
4.03085060440965,-4.698897401767564,0,2
-6.252226458492297,1.2235645466972342,1,2
-0.26971121007693805,-0.8674090819115472,0,1
-0.5037726407181701,0.23016705400990561,1,1
1.0601046516340407,-0.31188212033302215,0,1
0.24150038533406448,-0.3499096986708238,1,1
-5.809691219278381,-0.2271426247798647,1,2
0.4377933577074544,-0.26650546796286906,1,1
-5.767057221264949,0.05649777815095769,1,2
3.5744748802171475,-4.959751455195717,0,2
3.170755288597208,-5.477256578977435,0,2
0.3120143268999987,-0.8579184684811181,0,1
-9.050464759930396,2.17516485676912,1,2
-0.05866070591843496,-0.49659222812460646,1,1
-0.34410864993766005,-0.18233191383936495,1,1
0.30898220325580905,0.5596540927989822,1,1
2.094024727544465,0.2796219138159038,1,0
-3.404877994040977,1.3947137239452765,1,2
-5.252054632493928,0.9622186414946676,1,2
3.172946502558109,-3.9555267251261848,0,2
0.10860211771967702,0.32106706557681586,1,1
2.1783133627648628,-4.943070268011799,0,2
-4.3027949817105595,0.3847830458263689,1,2
4.480685930026988,-3.8576241557943494,0,2
4.692544226111748,-6.084834578234983,0,2
3.5745592538624136,-3.8856290586423,0,2
-0.9230403507990761,-0.36408208632830713,0,1
-6.622715656998393,-0.8591362742139084,1,2
-0.0881978535089871,-1.0145859081671846,0,1
0.7727278369681317,-0.8002791673307896,0,1
-0.19985545665572196,-0.480236081892643,1,1
-6.271870067361354,0.41384013360597016,1,2
-6.0919831834026414,2.1222171594764108,1,2
3.660090222206478,-4.388064022045418,0,2
-5.163336325536191,2.4774642044583004,1,2
4.785938568350694,-4.294604523222608,0,2
3.6950649873984647,-5.759171757095266,0,2
2.3289431789009605,-3.5233445221547743,0,2
0.2923648185468,-0.4242791084753919,1,1
3.842861425575097,-5.19252037093639,0,2
0.4262707533273087,0.07036203771518096,1,1
-1.160084127051583,0.1438276113844424,0,1
0.34189106604665515,-0.37293797358702063,1,1
3.9496997101918567,-4.471177171545073,0,2
0.21524693537273562,-1.01461695178459,0,1
0.5053375660788761,-0.2570195513247616,1,1
-5.690021174540805,3.2430835149246597,1,2
0.9720389030652645,0.21902698037407775,0,0
-1.0745647587898397,0.017533149879625537,0,1
0.17956984263157721,-0.9310249304842714,0,1
-6.065546152943587,1.7256239360860675,1,2
-4.555487983625189,1.4254174295098694,1,2
